MONTH,YEAR,TEMP_mean,TEMP_median,TEMP_var,TEMP_min,TEMP_max,PRCP_mean,PRCP_median,PRCP_min,PRCP_max,PRCP_var
6,1982,68.32596401028277,67.8,100.61123485337683,58.21377119469889,78.65638588015273,0.08614959879240486,0.0,0.0,10.93,0.10906639179322891
7,1982,75.00966402706234,76.1,73.98197633735413,64.55630145418174,85.55230715988617,0.07465552099533437,0.0,0.0,12.01,0.10857758652809305
8,1982,73.31226457567345,73.8,80.22389077065357,63.17032112676056,84.04317021915341,0.05976724728074846,0.0,0.0,9.56,0.07474062204972282
9,1982,66.7219543147208,66.8,108.72477238325298,56.97517225451326,77.46345376890223,0.05734022076442629,0.0,0.0,13.39,0.06711356875974112
10,1982,57.20440603790379,56.6,131.43559441297703,47.2278010918409,68.31557568781791,0.046281886792452834,0.0,0.0,5.71,0.040372729322074516
11,1982,46.57804081318935,46.3,199.6173709654362,38.28534718215041,56.08765099638378,0.06833167509054006,0.0,0.0,10.08,0.06919147750616099
12,1982,41.274877084026464,40.6,238.398617614282,33.678631434809965,50.23010398549384,0.07509537516791402,0.0,0.0,11.81,0.0935949081904018
1,1983,37.02575151784392,36.3,176.95161553604888,29.43909741005595,45.878009113473865,0.04944825209633572,0.0,0.0,8.94,0.04440761025090745
2,1983,40.281803079416534,40.0,175.59776643149988,32.30299590546074,49.443404565913795,0.0705161046487213,0.0,0.0,11.1,0.07786025353073527
3,1983,45.9909767610748,45.8,150.08916546443717,37.943588066426834,55.23311171662125,0.08657973428214542,0.0,0.0,5.59,0.07392509443522358
4,1983,50.98102474548562,50.9,137.29386539358404,41.5961502696671,60.96007734642272,0.08239941590131808,0.0,0.0,10.93,0.1014367681373878
5,1983,60.914224353926556,60.8,122.45520017330931,50.44781549048421,71.52620284455271,0.0756614028644877,0.0,0.0,9.02,0.07877203122165378
6,1983,69.77548633756888,70.8,88.28193223123057,59.164077560664595,80.26978967495221,0.06896128566543824,0.0,0.0,11.1,0.07477198334156851
7,1983,76.05194426205588,77.4,81.22818995990323,65.01525906451965,86.87462414246096,0.0498865185512693,0.0,0.0,10.04,0.060371446222443816
8,1983,76.47799709196657,77.4,67.62292601111581,65.91461205485432,87.45630771468043,0.055711968143942185,0.0,0.0,10.93,0.06482734788153588
9,1983,68.37248589695373,69.2,126.28960211674722,57.68529511469358,79.89398139429777,0.056840758981407245,0.0,0.0,10.83,0.06512459807596589
10,1983,58.262934444016665,57.9,123.4818301566754,48.92094017094017,68.82506479859896,0.058220475254600675,0.0,0.0,7.85,0.06523486205216085
11,1983,47.687131655268715,47.9,176.5331464880018,39.695035308456106,57.03898286861157,0.08497254286674885,0.0,0.0,5.04,0.07879917830316108
12,1983,31.96858529093511,33.1,410.4306606660779,24.560571648205737,40.492217871626345,0.07675260397429268,0.0,0.0,8.86,0.07875421596946779
1,1984,33.21973133286811,33.9,291.2162745361382,24.909750986623827,42.5329107735289,0.033520887539751375,0.0,0.0,5.12,0.024342057024574374
2,1984,41.47844226007353,41.5,193.84156878860355,32.24882664363759,51.69805865344899,0.052849582818294195,0.0,0.0,4.46,0.045623397314308006
3,1984,43.575570768321924,42.5,239.91522053968978,34.41094956521739,53.63037855876526,0.061115088598532305,0.0,0.0,6.85,0.058209900658342785
4,1984,53.3667125470878,51.9,138.12919219150078,43.528778100072515,63.886739390425106,0.06461850076188352,0.0,0.0,6.5,0.059646999141838984
5,1984,62.706784761644215,62.5,136.43449382385324,51.94314927724875,73.63093217438916,0.07152808988764045,0.0,0.0,14.72,0.08507906518937165
6,1984,71.01751200532792,72.4,103.21080941538642,60.324429007472894,81.59585130633,0.058504238349011056,0.0,0.0,10.0,0.06612176290320279
7,1984,74.68983074265977,75.2,69.38207144186826,63.828517531411165,85.51479740008297,0.07119040112103696,0.0,0.0,12.13,0.10304561905023618
8,1984,74.9325995445449,75.6,61.61903522826432,64.35952660677263,85.81673284762266,0.05675637937654903,0.0,0.0,12.05,0.08253365924637471
9,1984,66.22997981514926,67.3,142.63512285177802,55.6245780141844,77.70780657283653,0.0472891066988577,0.0,0.0,9.79,0.06045209223412437
10,1984,58.01343456747995,59.0,157.740233442901,49.21752528013118,68.03200450912072,0.0690366700394264,0.0,0.0,10.0,0.07856564209559656
11,1984,46.11968291630716,45.3,159.55391240709403,37.19026653717492,56.389111191075926,0.05930778557519198,0.0,0.0,9.04,0.05951812752352446
12,1984,40.349484207167926,40.4,299.0376132655712,32.122246266274075,50.02943726019611,0.05035800482703137,0.0,0.0,5.08,0.033667705069765665
1,1985,30.993777419015196,30.7,269.6686567014044,22.60231822971549,40.70524131138315,0.03384837962962963,0.0,0.0,4.5,0.020741922537975438
2,1985,36.21478101492993,36.7,319.1631154830118,27.0764737365242,46.32189435058481,0.0521121878200583,0.0,0.0,5.79,0.049513403367701055
3,1985,47.40503258384797,46.8,182.90077957192068,37.71437401816816,58.218121905412325,0.04988748340205465,0.0,0.0,5.2,0.04246120968992402
4,1985,57.44163939041988,58.4,158.96682973522263,46.32236090543685,69.02968766505863,0.04123981478157867,0.0,0.0,11.61,0.043429922348964076
5,1985,64.59006611570248,64.9,102.31847217652657,53.55028119624189,75.54146551154024,0.055646719142061665,0.0,0.0,9.8,0.053115397943741566
6,1985,70.00193177147554,70.3,112.16020246782345,59.11882054272874,80.79891386281093,0.061524945310846096,0.0,0.0,10.71,0.06968577297426537
7,1985,75.084774105222,76.0,76.1022609115803,64.15337601672492,85.86331659929587,0.061567612137203166,0.0,0.0,10.56,0.07564753426548101
8,1985,72.73119339201428,72.8,84.01320235188268,62.4913357400722,83.16802883848534,0.06677601296596435,0.0,0.0,9.04,0.08247089183602724
9,1985,66.00284352399737,66.4,137.3313726301055,56.494143966311356,76.39737906540826,0.06058217223434615,0.0,0.0,7.83,0.0809080078274727
10,1985,58.11343169433734,57.4,137.7718453964567,48.99913257008005,68.41055635262235,0.06459051300530695,0.0,0.0,9.45,0.08778475450983048
11,1985,45.685430604226404,47.4,335.77427905262664,38.08671011618022,54.46499060982956,0.07702938609252255,0.0,0.0,8.9,0.07850167522298723
12,1985,33.957102302233,34.3,300.255056621752,25.14801801801802,43.908248101792466,0.03317686859076013,0.0,0.0,3.75,0.024348241658321956
1,1986,38.38679958748711,38.9,243.82227615392847,28.9840667469465,49.37568442439478,0.03330312641594925,0.0,0.0,9.45,0.02829793177795618
2,1986,39.59415851198924,39.1,323.5477304146423,31.326815684222332,49.03697865967802,0.057486317736838044,0.0,0.0,9.04,0.05318514001321226
3,1986,49.017984118092855,49.8,199.90358917452014,38.54128376818287,60.2785445668668,0.04141618788428586,0.0,0.0,9.04,0.042145353392940094
4,1986,55.72414232087482,55.5,142.63840126459107,45.194265268110975,66.8447399372713,0.03890748691801959,0.0,0.0,9.04,0.02795995158998056
5,1986,63.60231232283339,64.5,125.26684138505976,53.05264131093187,74.18278510868873,0.05275888917726447,0.0,0.0,12.01,0.058623378128811784
6,1986,71.45566619870058,72.6,100.49972603928411,60.9159728122345,82.06576326530612,0.06450473815461347,0.0,0.0,12.72,0.08388092365747189
7,1986,74.85438535031848,76.1,99.78630389940096,64.55342749649279,85.1298203134956,0.05613967022308439,0.0,0.0,9.79,0.05965421696869048
8,1986,72.74220741968384,73.1,84.78488333750214,62.424598009188365,83.40901090491677,0.0617417999676846,0.0,0.0,8.51,0.06786498568322546
9,1986,66.41819048871933,66.6,123.9963824647487,57.552485678540855,76.15132760833086,0.0651323890589779,0.0,0.0,11.02,0.07671056974796632
10,1986,57.37159521726451,56.8,128.764167866735,48.01471160708493,67.883276594365,0.05593816277836691,0.0,0.0,10.35,0.07314885967230329
11,1986,46.268218568926024,45.3,230.10505667883848,38.178161462197345,55.76850271528317,0.059399055161873,0.0,0.0,6.94,0.05930591599174288
12,1986,39.06725576181213,37.3,176.43344472754777,31.653755775577558,47.65456975938212,0.047849649158662036,0.0,0.0,12.02,0.051673425361971
1,1987,35.65683256427159,35.3,214.42652736113217,27.504084125726358,44.96067018818091,0.05077843695346525,0.0,0.0,5.35,0.04596824861046483
2,1987,40.34173975557153,39.0,179.1563360219931,31.722193831647893,50.047641152974194,0.048747009239150436,0.0,0.0,4.33,0.04267265509071971
3,1987,46.28496073635428,46.8,167.38064053786778,36.62528635498338,56.787324034611906,0.05363248851733139,0.0,0.0,5.86,0.04843980505377341
4,1987,56.15021844255461,55.9,136.80787623629922,44.32243344732783,68.00013400335008,0.03321849655830437,0.0,0.0,5.16,0.029546011688535326
5,1987,65.18564012718188,66.2,113.71767964440814,54.7131400871885,75.86603982300885,0.05712366301333686,0.0,0.0,5.2,0.053367399054450294
6,1987,72.22650924702775,73.6,84.41683381311788,61.45679674312382,82.78658992424994,0.06339415447453882,0.0,0.0,4.61,0.06520629103453117
7,1987,75.19247753775569,76.9,81.05940334384827,64.70632660878448,85.49928541806234,0.05328291786255603,0.0,0.0,10.0,0.05316511219561368
8,1987,73.85793924309145,74.3,94.89416567368683,63.463675938670335,84.52357492247194,0.05769594353977144,0.0,0.0,17.09,0.08226788138764994
9,1987,67.98070559769813,67.8,84.18298611559398,57.20738354318025,79.18820847546576,0.05306870025641879,0.0,0.0,10.75,0.06049786596747573
10,1987,55.91373701432792,55.4,123.02034439302926,44.69455247948399,68.00678822776712,0.025668861772871067,0.0,0.0,3.74,0.02015988608270867
11,1987,48.51663982117616,48.3,169.7684522328232,39.642716814451006,58.53453239790853,0.05301568521398147,0.0,0.0,8.82,0.06190580679226729
12,1987,39.70674413379129,38.8,205.1209538089868,32.021871476888386,48.29339497591413,0.05411739159484199,0.0,0.0,9.84,0.05320352224922083
1,1988,32.77748069682854,33.6,300.1753615352364,24.11907457150166,42.47681527434026,0.03963885962602054,0.0,0.0,4.41,0.029671155170044473
2,1988,37.480841983064735,38.1,292.6378912294424,27.56147366979388,48.53842098008133,0.03918185015828351,0.0,0.0,10.51,0.03879029757763848
3,1988,46.31313564668769,46.0,201.77303417510555,35.75740758338877,57.649704160834716,0.041297754259163655,0.0,0.0,5.55,0.035739847191884694
4,1988,54.71440500370764,54.1,129.24369821525556,43.64532469635627,66.3748237205524,0.046753969822758125,0.0,0.0,7.58,0.039454718434640275
5,1988,63.82233407904549,64.5,115.30612330310973,52.076916120985345,75.08845925602024,0.04123792079833259,0.0,0.0,4.33,0.032958284336166224
6,1988,72.12706320418579,73.7,112.26086071560594,60.03427320715849,83.68816314705126,0.034792625234916726,0.0,0.0,6.9,0.03488462534595469
7,1988,76.17474134406743,77.3,77.56138537793433,64.98711406856097,87.19322263532673,0.05804919180348734,0.0,0.0,4.8,0.06157451541507279
8,1988,75.30363976900266,76.8,84.04786338274772,64.66305852146414,86.30022519000407,0.05579138737827242,0.0,0.0,7.24,0.06324041773086032
9,1988,67.31210386754624,67.2,105.0876939340424,56.69040423734321,78.58410264739321,0.059303179285480165,0.0,0.0,6.84,0.07729034663842166
10,1988,56.30867231638418,56.1,139.43568642578185,45.94367961134421,67.51674671385237,0.03231919800140926,0.0,0.0,4.36,0.027053757627004956
11,1988,48.49839122960656,47.7,184.217763873012,39.64896942463612,58.229701029243586,0.0631564086187771,0.0,0.0,7.48,0.0698562462427959
12,1988,38.300875695498235,38.3,245.17126318305577,29.183047189870205,48.639433613659534,0.031122795558458524,0.0,0.0,4.13,0.02143005971092136
1,1989,39.089169675090254,39.1,248.49920523444175,30.023495476182973,49.402054317548746,0.03749103942652329,0.0,0.0,4.92,0.024910644980736293
2,1989,34.45796457127103,34.0,386.61547197613606,25.867639734366353,44.27560288130285,0.042377685178532944,0.0,0.0,5.98,0.03787208826446936
3,1989,45.93951141795008,46.2,292.2816415482224,36.254989330990334,56.81886732923174,0.05460180412371134,0.0,0.0,5.47,0.04446261407580667
4,1989,55.563499950962765,54.9,183.37737209674737,44.59692535350214,66.79894601627088,0.04005204336947456,0.0,0.0,5.08,0.030743481644503388
5,1989,63.2722808671065,63.0,135.72449694960727,52.484245428995486,73.94897417254133,0.06538000064162203,0.0,0.0,7.76,0.07313826672737864
6,1989,70.34601325696634,70.9,98.2319554990042,60.108348129257195,80.75913804800827,0.08840060045716626,0.0,0.0,13.58,0.11134885090922676
7,1989,75.33102267730385,76.0,75.35096739333568,64.77155020181634,85.78832399420764,0.06173446893787575,0.0,0.0,5.98,0.06602769728541585
8,1989,73.04351304239556,73.3,78.98174328772171,63.06415882316276,83.37320316392625,0.058892732413104935,0.0,0.0,10.39,0.06801182274687438
9,1989,66.8754955537591,66.7,113.07101249937426,56.48047396745121,78.00487560257531,0.06621039552702424,0.0,0.0,5.83,0.08424573573426472
10,1989,57.71958814352574,57.9,143.2382433949113,47.25533510389002,69.4072149170753,0.044699709234317035,0.0,0.0,8.63,0.05908455637992901
11,1989,47.245604448899094,47.2,215.10766570502034,37.80047577434703,58.07433539487744,0.04304526748971193,0.0,0.0,10.0,0.049217220500183435
12,1989,31.738552306033114,32.1,328.9909158930111,22.789335197661117,42.252791748901764,0.03106860765770552,0.0,0.0,5.63,0.026204649337877636
1,1990,41.23309034267913,40.3,184.24244965382186,32.5504941543258,51.324751270935344,0.05807087709536064,0.0,0.0,5.63,0.05614635313019392
2,1990,41.35231976425439,41.3,263.9357544787026,32.125460343586056,52.003430061055084,0.06366365905164138,0.0,0.0,7.44,0.06335493832181259
3,1990,48.113752718235475,47.9,202.8771966097631,38.768551972886414,58.734588710931426,0.056336315825421764,0.0,0.0,10.63,0.07645335063562576
4,1990,55.55914612534236,55.6,162.9783802079109,45.41222232969017,66.62429686492065,0.05242490790592236,0.0,0.0,4.27,0.04170215687736074
5,1990,61.779132295478504,61.0,125.88243287708595,51.94215019713763,72.0947474559444,0.08070567810457516,0.0,0.0,6.3,0.08752305944826855
6,1990,72.03859620736523,72.75,118.86437514331195,61.246274560664034,82.71078815342288,0.05194438673038299,0.0,0.0,7.05,0.04861356521401421
7,1990,74.86923028430941,75.5,78.55689779680137,64.72543859649123,85.3333554042124,0.06289115303137294,0.0,0.0,10.63,0.07537694595004196
8,1990,74.16577884886232,74.2,72.46055031591068,63.94659999372982,84.68804671112363,0.05979369417411012,0.0,0.0,5.81,0.06717197023520816
9,1990,69.27230360383719,69.6,104.32950285722966,58.910420659412054,80.42376706332479,0.04361427538975118,0.0,0.0,10.28,0.044675173072637575
10,1990,58.380966059886966,57.7,150.05824570380588,47.894579538697464,70.05075475825859,0.062486051251211115,0.0,0.0,12.17,0.08778847019466703
11,1990,49.60165195008309,49.7,176.9751145730257,39.975882084393135,60.573700864459305,0.0428323820862075,0.0,0.0,5.63,0.042210707634044914
12,1990,37.8021771604742,39.1,358.0075697941828,28.953831222554573,48.092659906893694,0.057737032312925166,0.0,0.0,7.28,0.055815893570982364
1,1991,35.08074377068631,35.2,294.32277766380747,27.077553124999998,44.396283329686476,0.061855407386720664,0.0,0.0,8.11,0.07298612271242488
2,1991,43.13296684239734,43.3,211.0780179326515,33.567490454703226,54.153500156179504,0.036021019324217425,0.0,0.0,6.1,0.036901544499028854
3,1991,47.316905956112855,46.3,189.28052893877214,38.146894409937886,57.77746027758588,0.07312721654552477,0.0,0.0,10.16,0.08137500843087472
4,1991,56.15251663759126,55.9,151.0444211854734,46.370107693800335,66.58900345864176,0.07247158087975711,0.0,0.0,10.42,0.08719753802727682
5,1991,64.98239952422686,66.5,143.2360113078688,55.37902952792928,75.20683447606524,0.07629539377940231,0.0,0.0,7.8,0.0808121807961519
6,1991,71.16186407513696,72.4,97.22962410232122,60.88294793912078,81.49249714565323,0.060754320732631005,0.0,0.0,6.5,0.06544717413781244
7,1991,75.23915333780289,76.2,80.07865916437379,64.8071892289488,85.90428867954654,0.06429957406530998,0.0,0.0,5.34,0.06930747564905271
8,1991,74.3985670712334,75.1,65.33136800987862,64.1033799496671,85.23048342497538,0.06210687279448832,0.0,0.0,5.9,0.07313723264584622
9,1991,67.17640265109259,67.5,121.65023226651721,56.95755132929718,78.43739373051042,0.05481520114043322,0.0,0.0,6.97,0.05542476504847232
10,1991,58.123631372298654,59.0,181.15351323804887,47.656389653626995,69.88383382903196,0.044591167170978815,0.0,0.0,7.17,0.05475989421954412
11,1991,44.600823696089094,44.3,219.71208894258933,36.37023703557182,54.36492205266801,0.04640352787456446,0.0,0.0,5.39,0.0391770072076183
12,1991,40.21763755613712,39.5,230.4368840600358,32.32382846609101,49.448199159392175,0.0569941261299286,0.0,0.0,6.85,0.059939976011926605
1,1992,37.562548838982245,37.7,211.0559728424765,29.485100769279676,47.009590914874664,0.04914331409498644,0.0,0.0,5.94,0.04478990616665979
2,1992,42.52098151260504,41.9,202.83613376381655,34.19224842714396,52.39553283100107,0.05663544776119403,0.0,0.0,17.95,0.06972826293237105
3,1992,46.9230891769483,47.3,185.81802500407267,37.54513799893727,57.47058897086407,0.05636624923013755,0.0,0.0,10.43,0.04944185785006809
4,1992,54.77749376159703,55.2,163.34788357364133,44.72805225577151,65.66173420395621,0.04471148517594902,0.0,0.0,5.6,0.03529365095325816
5,1992,63.18350413017825,63.9,103.54324143330751,52.35002647067983,74.38200155400155,0.04453862801678909,0.0,0.0,4.02,0.03664194485968833
6,1992,69.38971126474176,69.6,95.68867377948301,59.19392589338939,79.77527787344626,0.07016220519454672,0.0,0.0,6.85,0.08033361994349471
7,1992,72.55775192645265,73.1,103.9193855321503,62.920984780662494,82.98827491654745,0.08192212627997303,0.0,0.0,13.82,0.12043211039671181
8,1992,71.18083441981746,71.5,93.59659891850322,60.95330124205146,82.21858787914762,0.07320464048794291,0.0,0.0,13.9,0.1334614931457917
9,1992,66.52310794420862,66.8,121.36181447089704,56.28561721059207,77.97039107842839,0.06451133371861555,0.0,0.0,19.02,0.12720547800607476
10,1992,56.864381855914615,57.2,143.18977106827003,46.422034906193325,68.664460085531,0.04197722664170956,0.0,0.0,7.76,0.039577184856038665
11,1992,45.10681616622323,44.2,202.12932289636097,37.62487877539378,53.881689426824245,0.08305281506013595,0.0,0.0,7.92,0.07695457275781482
12,1992,37.20759672322278,36.9,253.4362671530238,29.627545976482146,46.032915437561456,0.06127952421410365,0.0,0.0,5.43,0.04824209237062751
1,1993,35.12542257280114,35.1,301.87368450604265,27.55493526547096,44.12578173719376,0.07326714261995683,0.0,0.0,7.46,0.06095226957022062
2,1993,34.55250762620133,34.3,309.68951537728583,26.077688366287852,44.59210621446646,0.05588158797818155,0.0,0.0,5.56,0.039478056493222724
3,1993,44.05058913858784,43.9,225.69115308448116,35.13234381005884,54.33649531467085,0.07026835426647676,0.0,0.0,5.08,0.05807156373517021
4,1993,52.609930180798194,52.4,138.08660698030792,42.59958166661578,63.59974971002991,0.07227974297827239,0.0,0.0,6.81,0.05270774023022765
5,1993,62.8951000913942,63.5,102.60348563108678,52.44379393867785,74.01857779877743,0.06858516052019853,0.0,0.0,7.65,0.05166127212734666
6,1993,69.25583257781807,70.5,124.00591977129731,59.11360232818989,79.94342033549324,0.08899381403440944,0.0,0.0,7.01,0.08117529003487084
7,1993,73.82329058548571,74.8,110.2322250390401,64.0030299386798,84.26515037706938,0.07997027197975964,0.0,0.0,6.42,0.07725600341742846
8,1993,73.42591334652529,74.0,99.51503407258954,63.3207511403353,84.48547671184234,0.07313557745954993,0.0,0.0,5.63,0.06664278246130585
9,1993,65.37286346300534,65.1,142.96852519570513,55.04790255860273,77.02963881236609,0.07675202593192869,0.0,0.0,9.94,0.0739801339751161
10,1993,55.59309371751077,55.1,164.58725713787237,45.85131343817012,67.29301155312054,0.05971121748441141,0.0,0.0,8.23,0.054467888132281685
11,1993,43.939240740170575,43.3,215.193987242953,34.879643231899266,54.59177473138199,0.048492567590036915,0.0,0.0,5.73,0.046227022550344256
12,1993,37.59657129274743,37.8,230.71668006676842,29.577850890251888,47.001063766388555,0.0445074549124292,0.0,0.0,5.04,0.0332885209425668
1,1994,31.822423515296943,33.7,402.48477267404587,23.19488198458574,42.24230502338211,0.053471972272212225,0.0,0.0,5.98,0.041401289449381325
2,1994,35.41496839527419,36.1,369.119030970172,26.19034471329135,46.057809802098554,0.05048402358250237,0.0,0.0,5.04,0.040193258452027376
3,1994,46.70923854848305,45.95,200.6903504121717,36.59032036954254,58.21444917905778,0.06087247028589785,0.0,0.0,11.1,0.06694563602129955
4,1994,55.36305388486559,55.2,173.18943556870494,44.659131557112566,67.2706121193479,0.06704851216117702,0.0,0.0,10.0,0.057265281869576336
5,1994,62.27331138204147,62.3,124.01322213736066,51.289655890313185,73.52021289248336,0.05672122324933519,0.0,0.0,4.15,0.04603819030271757
6,1994,72.06470226188644,73.4,115.52907470592572,61.286751793222855,83.31345857239806,0.07210153444335618,0.0,0.0,7.34,0.07136409364418975
7,1994,74.39268638268366,75.4,81.17934717263908,64.0165350518895,85.33157402095473,0.07825133127132425,0.0,0.0,8.39,0.08244106833567998
8,1994,72.9598984619082,73.5,79.51630481740038,62.37257845708601,84.13878913651538,0.06804692474213675,0.0,0.0,8.59,0.07181194100260761
9,1994,67.27706272152874,67.1,88.06400166679069,56.721422609663364,78.7838473650088,0.05814018020370854,0.0,0.0,7.01,0.0630808509701353
10,1994,57.259137350689585,56.5,120.0000180106546,47.616719421882465,68.15838451905302,0.05969295206903067,0.0,0.0,12.2,0.08825823406552706
11,1994,47.65164594452843,47.4,196.60318044825453,39.139219750641956,57.60460178632135,0.059831451205123884,0.0,0.0,6.02,0.05478379036057232
12,1994,40.15877997073841,39.9,205.35303749625783,32.47573239268205,49.24721035173176,0.0459413640505011,0.0,0.0,5.91,0.040086670343888096
1,1995,36.577287581699345,36.2,262.08937895826466,29.091220760669007,45.11753018856701,0.052674530200303396,0.0,0.0,18.28,0.15416099217758553
2,1995,38.62929338977532,39.3,306.4422054663648,29.368586711895365,49.22525054679594,0.03178552368245497,0.0,0.0,15.0,0.09056125691041275
3,1995,46.65138541294244,47.4,243.62893262158698,37.31632312143901,56.72209954643113,0.04804733367809449,0.0,0.0,12.09,0.14420548668620167
4,1995,52.57280580405177,52.0,175.43228861332585,42.426152520465315,63.50314068417649,0.04313719369439676,0.0,0.0,14.02,0.12608560005099914
5,1995,61.6099269308026,60.3,123.40119694080315,51.926015620446464,71.69976988727389,0.06620487431114255,0.0,0.0,17.87,0.22857922502987635
6,1995,70.0099476909281,71.1,102.25537243404254,59.59046049674926,80.62069399119788,0.0533454786353097,0.0,0.0,12.91,0.09457417240796231
7,1995,75.10429328621908,76.2,94.34194687826077,64.40490955308583,86.07570568087871,0.04597192608386638,0.0,0.0,12.13,0.0759980958150244
8,1995,75.28776676829268,76.5,91.80100275783172,65.2199587628866,86.36374091831632,0.04730276745146633,0.0,0.0,12.11,0.08543172392530674
9,1995,66.21655242296,66.7,139.86340496481063,55.85293571941585,77.78955424676374,0.03747092586471137,0.0,0.0,10.08,0.043891271580742144
10,1995,57.6766170157596,57.6,148.3924450377428,47.29777700690891,69.34793268952755,0.04599382140359058,0.0,0.0,12.01,0.07344665881758457
11,1995,44.2993110709988,43.9,222.20642180040142,35.18075867683864,54.84412537367515,0.0389018353982845,0.0,0.0,8.66,0.04357309763144632
12,1995,36.19380541129888,34.3,275.1046698206189,28.153094162662907,45.25313219052001,0.03200123315423236,0.0,0.0,8.9,0.03568703376440817
1,1996,32.80005739704405,33.8,370.30210595469,23.744049984164004,43.272464228934815,0.043402943692298614,0.0,0.0,6.85,0.0385537638601329
2,1996,37.537038282778866,39.2,406.5731720492904,28.371904119666503,48.336712009088956,0.030995789801964758,0.0,0.0,5.04,0.02901244711924971
3,1996,41.35601736795498,42.0,264.9054502068621,31.337454878817393,52.81175896979953,0.03638612420697282,0.0,0.0,7.01,0.03323475535939056
4,1996,52.820913120567376,52.9,180.0243030167722,42.090605081379145,64.71437164785017,0.04042541652857702,0.0,0.0,10.0,0.04145087053686708
5,1996,62.405638033124525,61.3,171.17324328461862,52.39106722544348,73.00794110063885,0.04175159143097986,0.0,0.0,11.1,0.04020440233417696
6,1996,70.8800323702194,71.3,106.88016418083043,60.34311843807347,81.71330812173599,0.04474835886214442,0.0,0.0,10.0,0.05814732749024044
7,1996,74.4634601316752,74.3,84.66856836161007,64.85335662009314,84.18680569413957,0.07088071348940914,0.0,0.0,8.2,0.09005553230693536
8,1996,73.524990570782,73.6,63.89276819101567,63.788647304993546,83.79782424147146,0.05591710052062475,0.0,0.0,7.75,0.060134295567122596
9,1996,66.10010319251855,66.3,105.85015123576432,57.0869319648851,75.90261001419537,0.07480737719206498,0.0,0.0,9.45,0.09266097241332437
10,1996,56.70662817050076,57.0,144.09503554441443,47.41030165584516,67.16525779283339,0.053634121137371246,0.0,0.0,8.11,0.07923568931640765
11,1996,43.26864597390913,42.1,245.20390683915534,35.90209030100334,51.755126266688116,0.05399647390691114,0.0,0.0,6.66,0.055120809607087214
12,1996,38.523793588741206,39.0,299.1581603126823,31.276862634610566,46.837770393128096,0.06326430773354778,0.0,0.0,5.78,0.058658271324618774
1,1997,33.995814504316385,34.5,377.9489592933964,26.55031034590312,42.78666145914701,0.05018111337061515,0.0,0.0,5.19,0.04167943718514751
2,1997,39.62333797308942,38.8,243.35240862358285,31.894198620140642,48.33507316587583,0.04759086328518643,0.0,0.0,4.45,0.04662199659762904
3,1997,47.05637786870663,47.1,248.4705868975665,37.672398337785694,57.62636004397302,0.04769330051626846,0.0,0.0,6.87,0.04380004292795099
4,1997,51.48428514803184,51.7,164.970231752814,41.869171624713964,61.731553249923714,0.053827126095167335,0.0,0.0,7.52,0.059531736553316124
5,1997,61.34935731132075,60.75,122.2092740348884,51.245590750899545,71.71584955752212,0.050621047607684044,0.0,0.0,7.24,0.04355367567905056
6,1997,70.35669173848169,70.6,79.4768958825283,60.631964666463595,80.1764329658281,0.06250030701215768,0.0,0.0,8.63,0.06419604479435491
7,1997,74.613450153919,75.4,78.458558098749,64.64896145070965,84.81562305710986,0.054635959282366635,0.0,0.0,8.34,0.06370963148616159
8,1997,72.89642920589803,72.7,74.11131227199876,63.34782724606771,83.06045547427962,0.0528144696358694,0.0,0.0,13.52,0.05908854166181455
9,1997,68.20726883037354,67.8,95.69721590923358,58.62898244323927,78.7303978926088,0.04940277777777778,0.0,0.0,8.1,0.05899070785363743
10,1997,56.61863906208048,55.9,172.78086140554825,46.97871495536381,67.41179736708558,0.048941660658495555,0.0,0.0,6.24,0.05368545722669515
11,1997,44.09813605274509,43.4,184.1775166291156,36.27337672352633,52.83054561165288,0.050797298564862585,0.0,0.0,5.91,0.042733764895459984
12,1997,37.64308149910767,36.0,162.1016026876683,30.403175170523934,45.82871062904139,0.05207217519655391,0.0,0.0,7.89,0.04999317854766336
1,1998,38.27892937471884,37.9,249.33463519009933,31.03046741316682,46.61934292321091,0.059181331293037494,0.0,0.0,8.33,0.06570795741605191
2,1998,41.85923182352173,40.9,140.00871253849564,34.49429168571615,50.27577885180589,0.08173191220905136,0.0,0.0,5.9,0.09221623268226743
3,1998,44.47330023364486,43.7,250.33732384338208,35.98533298251769,54.06093503303901,0.06307717413880069,0.0,0.0,11.48,0.06717060015043796
4,1998,54.17682002625612,53.2,111.88258873574237,43.72972690643188,65.23598459977318,0.05667308792101857,0.0,0.0,4.76,0.04838029547913749
5,1998,65.34223188488714,64.4,107.66996976394182,54.76146405677656,76.40119882120683,0.053376238193964524,0.0,0.0,6.59,0.04113899951253375
6,1998,70.47104732534693,70.1,133.72751210178453,60.54039699729994,80.99087079068387,0.07107632677400119,0.0,0.0,7.34,0.07326332164356263
7,1998,75.96965144057796,75.9,73.86623914797485,65.59292009908405,86.79978695226579,0.059872657445641186,0.0,0.0,5.73,0.0648843412769076
8,1998,74.98201044609985,74.9,64.44390944126546,64.5755605701391,86.24234766718062,0.051744696730487705,0.0,0.0,10.4,0.06046550572203244
9,1998,70.25415694962687,71.1,91.0262533078444,59.61574157794954,82.01352131568206,0.06172320932002459,0.0,0.0,11.0,0.12082218414224423
